0		nan		nan		-0.154699		0.166158		-0.00572958		6.83438e-17		2.4376e-17		5.92443e-17		4.72282e-17		-3.20912
0.032		nan		38.6231		-0.154699		0.166158		-0.00572958		4.63562e-18		0		1.15156e-16		1.75841e-16		-3.20912
0.064		11.6279		39.07		-0.200535		0.326586		-0.00572958		92.1212		33.0725		23.3983		100.009		-3.20897
0.096		12.7423		38.9325		-0.309397		0.53858		-0.00572958		22.9278		15.7487		14.7479		12.0804		-3.20832
0.128		13.9367		38.6747		-0.446907		0.784952		-0.00572958		25.7483		23.9808		21.8462		16.8668		-3.20752
0.16		15.1646		38.4111		-0.584417		1.03705		-0.00572958		25.9478		22.7453		20.518		15.3775		-3.20671
0.192		16.3942		38.1876		-0.710468		1.28343		-0.00572958		23.4679		19.1411		18.6049		14.6657		-3.20597
0.224		17.561		37.9986		-0.825059		1.50688		-0.00572958		22.9521		18.1915		18.5744		13.643		-3.20532
0.256		18.5998		37.8611		-0.922462		1.70168		-0.00572958		23.6553		18.1579		18.9662		13.5268		-3.20477
0.288		19.4736		37.7465		-1.00841		1.85638		-0.00572958		24.2568		17.3587		19.1878		13.4855		-3.20435
0.32		20.1622		37.6605		-1.07716		1.97097		-0		22.9412		17.4672		19.3565		13.4492		-3.20407
0.352		20.6154		37.5918		-1.123		2.04546		-0		23.144		17.6659		19.4543		13.4329		-3.2039
0.384		20.8547		37.5574		-1.15165		2.07984		-0		23.2961		17.7755		19.4226		13.5508		-3.20386
0.416		20.9003		37.5345		-1.16883		2.07411		-0		23.3479		17.8931		19.34		13.9286		-3.20391
0.448		20.7582		37.5287		-1.16883		2.034		-0		23.1449		18.093		19.3804		14.1801		-3.20405
0.48		20.4628		37.5517		-1.15165		1.97097		-0		23.0018		18.3158		19.3914		14.4882		-3.20427
0.512		20.0721		37.5803		-1.12873		1.88503		-0		22.8198		18.4967		19.3814		14.8324		-3.20455
0.544		19.6025		37.6261		-1.10008		1.7819		-0		22.6153		18.6571		19.3587		15.1371		-3.20486
0.576		19.094		37.6662		-1.0657		1.67304		-0		22.4041		18.8236		19.3293		15.4603		-3.20519
0.608		18.5429		37.7235		-1.02559		1.55845		-0.00572958		22.1987		18.987		19.1069		15.7856		-3.20553
0.64		18.0094		37.7751		-0.985487		1.44958		-0.00572958		22.0074		19.1379		19.0266		16.0962		-3.20584
0.672		17.5147		37.8324		-0.94538		1.35218		-0.00572958		21.837		19.2671		18.962		16.3775		-3.20612
0.704		17.0616		37.884		-0.905273		1.26624		-0.00572958		21.6918		19.3672		18.9121		16.6172		-3.20636
0.736		16.6686		37.9298		-0.870896		1.19175		-0.00572958		21.5754		19.4314		18.8767		16.5656		-3.20654
0.768		16.3804		37.9699		-0.842248		1.14019		-0.00572958		21.4895		19.4603		18.8563		16.6799		-3.20667
0.8		16.1686		38.01		-0.8136		1.11154		-0.00572958		21.4363		19.4521		18.8529		16.758		-3.20673
0.832		16.042		38.0387		-0.796411		1.09435		-0.00572958		21.4085		19.2477		19.0297		16.7904		-3.20676
0.864		16.0216		38.0501		-0.784952		1.10008		-0.00572958		21.407		19.208		19.0306		16.7931		-3.20674
0.896		16.0412		38.0616		-0.779223		1.11154		-0.00572958		21.6041		19.1685		19.0496		16.5844		-3.2067
0.928		16.1019		38.0616		-0.779223		1.12873		-0.00572958		21.6418		19.1181		19.0714		16.5486		-3.20664
0.96		16.2037		38.0559		-0.779223		1.15737		-0.00572958		21.691		19.0597		19.0991		16.4987		-3.20655
0.992		16.349		38.0501		-0.784952		1.19175		-0.00572958		21.7508		18.9983		19.1312		16.4368		-3.20645
1.024		16.5315		38.0329		-0.796411		1.23186		-0.00572958		21.8175		18.938		19.1657		16.3678		-3.20634
1.056		16.6767		38.0272		-0.802141		1.26624		-0.00572958		21.8866		18.882		19.2002		16.2883		-3.20623
1.088		16.858		38.0158		-0.8136		1.30634		-0.00572958		21.9543		18.8327		19.2323		16.1903		-3.20613
1.12		17.0447		37.9928		-0.830789		1.34072		-0.00572958		22.0169		18.7921		19.2599		16.1007		-3.20603
1.152		17.1909		37.9756		-0.842248		1.36937		-0.00572958		22.0713		18.7614		19.2813		16.0231		-3.20595
1.184		17.313		37.9585		-0.853707		1.39229		-0.00572958		22.1154		18.7412		19.2955		15.9601		-3.20589
1.216		17.4193		37.9413		-0.865166		1.40948		-0.00572958		22.1478		18.7319		19.302		15.9131		-3.20585
1.248		17.4836		37.9355		-0.870896		1.42094		-0.00572958		22.1661		18.7441		19.3		15.8797		-3.20582
1.28		17.5455		37.9183		-0.882355		1.42666		-0.00572958		22.1771		18.8317		19.2185		15.8686		-3.20581
1.312		17.5654		37.9183		-0.882355		1.43239		-0.00572958		22.183		18.8818		19.1751		15.8749		-3.2058
1.344		17.5654		37.9183		-0.882355		1.43239		-0.00572958		22.1464		18.8949		19.1662		15.9365		-3.2058
1.376		17.5654		37.9183		-0.882355		1.43239		-0.00572958		22.0397		18.8788		19.1845		16.0607		-3.2058
1.408		17.5454		37.9183		-0.882355		1.42666		-0.00572958		22.0006		18.8763		19.184		16.1124		-3.2058
1.44		17.5416		37.9183		-0.882355		1.42666		-0.00572958		21.9976		18.8847		19.1791		16.1174		-3.2058
1.472		17.5416		37.9183		-0.882355		1.42666		-0.00572958		21.9945		18.8897		19.1781		16.1227		-3.2058
1.504		17.5214		37.9183		-0.882355		1.42094		-0.00572958		21.9908		18.8925		19.179		16.1286		-3.20581
1.536		17.501		37.9241		-0.876625		1.42094		-0.00572958		21.9867		18.8942		19.1807		16.1344		-3.20581
1.568		17.5005		37.9298		-0.876625		1.42094		-0.00572958		21.9826		18.8953		19.1825		16.1399		-3.20581
1.6		17.4805		37.9298		-0.876625		1.41521		-0.00572958		21.9785		18.8959		19.1843		16.1447		-3.20582
1.632		17.4805		37.9298		-0.876625		1.41521		-0.00572958		21.9747		18.8963		19.1861		16.1485		-3.20582
1.664		17.4601		37.9355		-0.870896		1.41521		-0.00572958		21.9713		18.8964		19.1876		16.1513		-3.20582
1.696		17.4601		37.9355		-0.870896		1.41521		-0.00572958		21.9683		18.8962		19.1891		16.153		-3.20583
1.728		17.4601		37.9355		-0.870896		1.41521		-0.00572958		21.9659		18.8959		19.1904		16.1537		-3.20583
1.76		17.436		37.9355		-0.870896		1.40948		-0.00572958		21.964		18.8955		19.1917		16.1533		-3.20583
1.792		17.436		37.9355		-0.870896		1.40948		-0.00572958		21.9631		18.8949		19.1924		16.152		-3.20583
1.824		17.436		37.9355		-0.870896		1.40948		-0.00572958		21.9713		18.8933		19.1887		16.1483		-3.20583
1.856		17.4361		37.9355		-0.870896		1.40948		-0.00572958		21.9764		18.8938		19.1877		16.1423		-3.20583
1.888		17.4361		37.9355		-0.870896		1.40948		-0.00572958		21.9787		18.8937		19.1875		16.1396		-3.20583
1.92		17.4363		37.9355		-0.870896		1.40948		-0.00572958		21.9798		18.8936		19.1876		16.1385		-3.20583
1.952		17.4363		37.9355		-0.870896		1.40948		-0.00572958		21.9803		18.8934		19.1876		16.138		-3.20583
1.984		17.4363		37.9355		-0.870896		1.40948		-0.00572958		21.9805		18.8933		19.1876		16.1378		-3.20583
2.016		17.4363		37.9355		-0.870896		1.40948		-0.00572958		21.9805		18.8932		19.1876		16.1378		-3.20583
2.048		17.4363		37.9355		-0.870896		1.40948		-0.00572958		21.9805		18.8932		19.1876		16.1379		-3.20583
2.08		17.4364		37.9355		-0.870896		1.40948		-0.00572958		21.9805		18.8931		19.1875		16.138		-3.20583
2.112		17.4364		37.9355		-0.870896		1.40948		-0.00572958		21.9805		18.8931		19.1874		16.138		-3.20583
2.144		17.4364		37.9355		-0.870896		1.40948		-0.00572958		21.9804		18.893		19.1874		16.1381		-3.20583
2.176		17.4364		37.9355		-0.870896		1.40948		-0.00572958		21.9804		18.893		19.1873		16.1382		-3.20583
2.208		17.4364		37.9355		-0.870896		1.40948		-0.00572958		21.9804		18.893		19.1873		16.1383		-3.20584
2.24		17.4365		37.9355		-0.870896		1.40948		-0.00572958		21.9807		18.8925		19.1874		16.1378		-3.20584
2.272		17.4405		37.9355		-0.870896		1.40948		-0.00572958		21.9821		18.8915		19.1882		16.1361		-3.20584
2.304		17.4405		37.9355		-0.870896		1.40948		-0.00572958		21.9822		18.8914		19.1882		16.1359		-3.20584
2.336		17.4405		37.9355		-0.870896		1.40948		-0.00572958		21.9823		18.8913		19.1883		16.1358		-3.20584
2.368		17.4406		37.9355		-0.870896		1.40948		-0.00572958		21.9824		18.8912		19.1883		16.1358		-3.20584
2.4		17.4406		37.9355		-0.870896		1.40948		-0.00572958		21.9825		18.8911		19.1883		16.1357		-3.20584
2.432		17.4406		37.9355		-0.870896		1.40948		-0.00572958		21.9825		18.891		19.1883		16.1356		-3.20584
