0		103.257		-90.0174		-29.8339		0.183346		90.0862		1.00793e-16		1.06142e-16		9.32676e-17		4.45881e-17		-3.27629
0.032		103.257		-90.0174		-29.8339		0.183346		90.0862		1.87899e-16		1.45052e-16		9.02413e-17		3.26579e-17		-3.27629
0.064		nan		nan		-29.8339		0.183346		90.0862		3.73047e-17		1.6897e-16		1.26119e-16		4.04725e-17		-3.27629
0.096		102.134		-94.5151		-29.8339		0.183346		90.0862		7.60453e-17		2.01011e-16		4.6953e-17		2.87241e-17		-3.27629
0.128		nan		nan		-29.8339		0.183346		90.0862		5.86646e-17		1.30439e-16		3.10474e-17		9.3219e-17		-3.27629
0.16		109.695		-67.9241		-30.4584		0.372423		90.1435		341.31		56.2811		0.390414		0.40689		-3.25723
0.192		112.069		-68.8352		-30.3267		0.790682		90.0518		7.99188		13.5699		0.14499		0.136884		-3.24517
0.224		112.814		-70.0613		-29.5474		1.40948		89.9601		30.2298		35.2793		0.17986		0.166211		-3.23471
0.256		110.935		-71.5567		-28.1036		2.17151		89.8971		34.0019		33.063		0.180159		0.183839		-3.22583
0.288		106.585		-73.4532		-26.0696		3.0023		89.8512		34.6439		30.9167		0.15748		0.183034		-3.21746
0.32		100.2		-75.6075		-23.56		3.85601		89.8226		33.9617		27.8087		0.127598		0.166542		-3.20867
0.352		92.1923		-77.9566		-20.678		4.69252		89.7939		32.7787		24.9868		0.0975074		0.14319		-3.19908
0.384		83.5332		-80.5521		-17.5153		5.50039		89.7768		31.4227		22.3369		0.0752045		0.117358		-3.18862
0.416		74.5449		-83.4112		-14.1463		6.29681		89.7596		29.7054		19.9967		0.0622641		0.0935842		-3.17716
0.448		65.1952		-86.488		-10.6054		7.08176		89.7424		27.8999		17.927		0.0543451		0.0756241		-3.16448
0.48		60.478		88.4418		-7.39689		7.71774		89.1007		15.9701		12.8151		80.4616		0.0661234		-3.14973
0.512		46.8052		-86.276		-4.34875		7.95265		89.1007		19.5995		10.3049		15.3364		0.0883863		-3.13828
0.544		36.7931		-84.305		-1.4725		7.90109		89.0319		16.0931		6.49995		34.3462		0.057942		-3.1264
0.576		34.5304		-82.8211		1.14592		7.51148		89.0491		18.5059		14.5479		61.434		0.0641202		-3.11566
0.608		39.922		-81.9903		3.44348		6.69215		89.2726		14.4317		0.045482		56.8574		0.0716306		-3.10566
0.64		42.6952		-81.446		5.39153		5.71812		89.3012		11.7114		2.58502		28.8402		58.0929		-3.09835
0.672		44.1314		-81.2741		6.96144		4.55501		89.3127		4.73416		2.1435		33.4124		7.34578		-3.09282
0.704		43.7426		-81.446		8.09589		3.27159		89.3241		1.34451		3.24407		26.9603		17.2003		-3.08897
0.736		41.6473		-81.8986		8.78344		1.94806		89.3299		0.0969315		4.72501		27.9064		20.5971		-3.08657
0.768		37.9128		-82.6549		9.02982		0.630254		89.3356		0.0968289		7.12863		27.9218		23.2073		-3.08546
0.8		37.4272		-83.6003		8.90949		-0.607335		89.3356		0.0964588		13.1042		21.9133		19.4206		-3.08551
0.832		39.8454		-84.5972		8.51988		-1.70168		89.3241		0.854763		15.4466		21.1139		18.3718		-3.08656
0.864		40.8982		-85.6285		7.91255		-2.62988		89.3012		0.0982052		20.0346		20.4818		17.609		-3.08852
0.896		40.6057		-86.6369		7.12187		-3.35753		89.284		0.0979345		18.7937		19.5479		17.5464		-3.09128
0.928		38.9598		-87.5766		6.1994		-3.84455		89.2726		2.68024		21.8184		18.2691		17.3717		-3.09463
0.96		36.0878		-88.4532		5.17954		-4.08519		89.2611		4.35047		23.6667		16.9114		16.8532		-3.09847
0.992		35.992		89.1522		4.10811		-4.07373		89.2554		6.42604		24.6377		15.7464		15.9559		-3.10265
1.024		31.02		88.7741		3.01949		-3.79871		89.2324		8.07016		23.7535		14.6385		14.9242		-3.10711
1.056		21.3692		-88.3787		1.91941		-3.3117		89.221		11.0406		23.4386		13.8371		13.6049		-3.11163
1.088		15.2124		-88.2183		0.933921		-2.60123		89.2095		11.3461		26.062		18.2381		20.5359		-3.11566
1.12		8.96078		-88.2641		0.0802141		-1.73033		89.2095		30.162		26.6119		15.3537		16.6654		-3.11912
1.152		7.28345		-88.4647		-0.641713		-0.744845		89.2095		24.2501		25.6336		16.2794		9.42495		-3.122
1.184		7.99345		-88.7741		-1.22613		0.286479		89.2095		20.1801		20.6618		18.6851		8.63814		-3.12431
1.216		17.3862		89.1465		-1.69023		1.3178		89.2095		17.4148		21.0993		16.7201		5.23774		-3.12611
1.248		22.2506		89.221		-2.034		2.2861		89.2038		20.5523		20.9805		19.2179		3.59085		-3.12742
1.28		26.3305		88.734		-2.27464		3.14554		89.2038		18.4712		17.9432		21.2651		2.79311		-3.12831
