0		10.7243		40.342		0		-0.0114592		-0		1.76743e-16		1.48045e-16		1.57747e-17		3.07597e-17		-3.20421
0.032		nan		nan		0		-0.0114592		-0		1.43873e-17		1.43873e-17		3.61342e-17		2.76896e-17		-3.20421
0.064		11.9632		40.2388		-0.0630254		0.0859437		-0		61.2543		51.1107		49.3928		44.9145		-3.20434
0.096		12.2212		40.2274		-0.0802141		0.13751		-0		16.2593		9.27644		6.2902		0.0308193		-3.20434
0.128		12.3349		40.2274		-0.0802141		0.166158		-0		26.8932		22.0623		20.2612		14.8931		-3.20436
0.16		12.425		40.2331		-0.0802141		0.189076		-0		26.7218		22.3065		21.21		16.4696		-3.20438
0.192		12.4923		40.2331		-0.0802141		0.206265		-0		26.604		22.1903		21.2593		15.5146		-3.20438
0.224		12.4952		40.2388		-0.0744845		0.211994		-0		24.7575		20.0195		19.1651		15.3338		-3.20439
0.256		12.5387		40.2388		-0.0744845		0.223454		-0		23.397		19.9812		18.9769		15.4388		-3.20441
0.288		12.5221		40.2446		-0.0687549		0.223454		-0		23.299		19.9977		18.9903		15.556		-3.20442
0.32		12.5419		40.2446		-0.0687549		0.229183		-0		23.2891		20.032		18.9947		15.6083		-3.20442
0.352		12.5418		40.2446		-0.0687549		0.229183		-0		23.2967		20.0613		18.9966		15.6367		-3.20443
0.384		12.5417		40.2446		-0.0687549		0.229183		-0		23.3079		20.0841		19.0004		15.6531		-3.20443
0.416		12.5456		40.2446		-0.0687549		0.229183		-0		23.3202		20.1001		19.0035		15.6652		-3.20443
0.448		12.5456		40.2446		-0.0687549		0.229183		-0		23.329		20.1142		19.0092		15.6714		-3.20444
0.48		12.5251		40.2503		-0.0630254		0.229183		-0		23.3389		20.1228		19.0122		15.6778		-3.20444
0.512		12.5251		40.2503		-0.0630254		0.229183		-0		23.3455		20.1307		19.0164		15.6813		-3.20444
0.544		12.5251		40.2503		-0.0630254		0.229183		-0		23.3517		20.1362		19.0191		15.6847		-3.20444
0.576		12.5251		40.2503		-0.0630254		0.229183		-0		23.3564		20.1407		19.0216		15.6871		-3.20444
0.608		12.5251		40.2503		-0.0630254		0.229183		-0		23.3603		20.1442		19.0237		15.689		-3.20444
0.64		12.5251		40.2503		-0.0630254		0.229183		-0		23.3633		20.1469		19.0254		15.6906		-3.20444
0.672		12.5451		40.2503		-0.0630254		0.234913		-0		23.3658		20.1491		19.0268		15.6918		-3.20444
0.704		12.5451		40.2503		-0.0630254		0.234913		-0		23.3671		20.1513		19.0283		15.6924		-3.20444
0.736		12.5451		40.2503		-0.0630254		0.234913		-0		23.3696		20.1517		19.0285		15.694		-3.20444
0.768		12.5451		40.2503		-0.0630254		0.234913		-0		23.3707		20.153		19.0291		15.6947		-3.20444
0.8		12.5451		40.2503		-0.0630254		0.234913		-0		23.371		20.1544		19.0305		15.6946		-3.20444
0.832		12.5451		40.2503		-0.0630254		0.234913		-0		23.3725		20.1545		19.0301		15.6957		-3.20444
0.864		12.5451		40.2503		-0.0630254		0.234913		-0		23.3724		20.1556		19.0313		15.6954		-3.20444
0.896		12.5451		40.2503		-0.0630254		0.234913		-0		23.3736		20.1555		19.0308		15.6963		-3.20444
0.928		12.5451		40.2503		-0.0630254		0.234913		-0		23.3728		20.1568		19.0322		15.6955		-3.20444
0.96		12.5451		40.2503		-0.0630254		0.234913		-0		23.3747		20.1556		19.0309		15.6971		-3.20444
0.992		12.5451		40.2503		-0.0630254		0.234913		-0		23.3734		20.1573		19.0325		15.6959		-3.20444
1.024		12.5451		40.2503		-0.0630254		0.234913		-0		23.3751		20.1559		19.0311		15.6974		-3.20444
1.056		12.5451		40.2503		-0.0630254		0.234913		-0		23.3738		20.1576		19.0327		15.6962		-3.20444
1.088		12.5451		40.2503		-0.0630254		0.234913		-0		23.3751		20.1565		19.0317		15.6973		-3.20444
1.12		12.5451		40.2503		-0.0630254		0.234913		-0		23.3749		20.1569		19.0318		15.6972		-3.20444
1.152		12.5451		40.2503		-0.0630254		0.234913		-0		23.3743		20.1575		19.0326		15.6967		-3.20444
1.184		12.5451		40.2503		-0.0630254		0.234913		-0		23.3756		20.1565		19.0316		15.6976		-3.20444
1.216		12.5451		40.2503		-0.0630254		0.234913		-0		23.3744		20.1576		19.0326		15.6968		-3.20444
1.248		12.5451		40.2503		-0.0630254		0.234913		-0		23.3759		20.1563		19.0314		15.698		-3.20444
1.28		12.5451		40.2503		-0.0630254		0.234913		-0		23.3744		20.1578		19.0328		15.6967		-3.20444
1.312		12.5451		40.2503		-0.0630254		0.234913		-0		23.3764		20.1567		19.0317		15.6985		-3.20444
1.344		12.5451		40.2503		-0.0630254		0.234913		-0		23.3748		20.1581		19.0331		15.697		-3.20444
