0		106.297		-90.0002		-29.9886		-0		-90.0002		8.70108e-17		8.13512e-17		2.03764e-17		1.30721e-17		1.41075
0.032		106.315		-91.3753		-29.9886		-0		-90.0002		1.75903e-17		1.76665e-17		5.60806e-17		6.96738e-17		1.41075
0.064		105.098		-92.9624		-29.9886		-0		-90.0002		1.16911e-15		5.77959e-16		6.74039e-16		3.72902e-16		1.41075
0.096		105.798		-90.1148		-30.172		0.0171887		-90.0632		67.2291		56.0445		44.6041		33.1824		1.41749
0.128		106.699		-90.1377		-30.4355		0.00572958		-90.0862		30.7302		26.8923		0.0535547		0.0595838		1.4196
0.16		107.154		-90.1778		-30.5616		0.00572958		-90.1033		43.0757		35.681		0.0697971		0.071982		1.42078
0.192		107.268		-90.195		-30.5845		0.0114592		-90.1091		43.3176		36.5551		6.21334		0.0770875		1.42132
0.224		107.152		-90.2065		-30.5558		0.00572958		-90.1205		35.486		29.0174		11.9241		5.8302		1.42162
0.256		107.036		-90.2122		-30.5215		-0.00572958		-90.1263		31.2513		27.7954		13.211		8.90867		1.42182
0.288		106.956		-90.2065		-30.4928		-0.0114592		-90.1263		30.4743		27.2936		13.5002		8.47108		1.42198
0.32		106.916		-90.2065		-30.4699		-0.0229183		-90.132		30.2497		27.1822		13.4872		8.54823		1.4221
0.352		106.896		-90.2065		-30.4527		-0.0343775		-90.132		29.4235		26.7741		11.7539		8.51036		1.4222
0.384		106.852		-90.2007		-30.4355		-0.040107		-90.132		27.5525		25.0327		11.3143		8.13083		1.42229
0.416		106.832		-90.2007		-30.4241		-0.0458366		-90.132		27.4028		24.9082		11.3542		8.18657		1.42235
0.448		106.792		-90.195		-30.4069		-0.0515662		-90.132		27.3685		24.8676		11.3499		8.17498		1.4224
0.48		106.768		-90.1893		-30.4011		-0.0515662		-90.132		27.3588		24.8425		11.3438		8.14735		1.42244
0.512		106.748		-90.1893		-30.3954		-0.0515662		-90.132		27.3539		24.828		11.3436		8.11412		1.42248
0.544		106.728		-90.1893		-30.384		-0.0572958		-90.132		27.3615		24.8175		11.3318		8.09026		1.4225
0.576		106.728		-90.1893		-30.384		-0.0572958		-90.132		27.3653		24.8097		11.3295		8.06959		1.42252
0.608		106.708		-90.1893		-30.3782		-0.0572958		-90.132		27.3676		24.8036		11.3294		8.05222		1.42254
0.64		106.688		-90.1893		-30.3725		-0.0572958		-90.132		27.3727		24.8038		11.323		8.03783		1.42255
0.672		106.688		-90.1893		-30.3725		-0.0572958		-90.132		27.362		23.8084		11.2918		7.87812		1.42257
0.704		106.668		-90.1893		-30.3668		-0.0572958		-90.132		27.3574		23.7569		11.3165		7.88023		1.42258
0.736		106.668		-90.1893		-30.3668		-0.0572958		-90.132		27.3583		23.7466		11.3233		7.87671		1.42258
0.768		106.648		-90.1893		-30.3668		-0.0515662		-90.132		27.3562		23.7457		11.3296		7.86837		1.42259
0.8		106.648		-90.1893		-30.3668		-0.0515662		-90.132		27.3626		23.7469		11.3214		7.86553		1.4226
0.832		106.628		-90.1893		-30.361		-0.0515662		-90.132		27.3626		23.7479		11.3227		7.86228		1.4226
0.864		106.628		-90.1893		-30.361		-0.0515662		-90.132		27.3612		23.7485		11.3245		7.86009		1.4226
0.896		106.628		-90.1893		-30.361		-0.0515662		-90.132		27.3643		23.7519		11.3193		7.85747		1.42261
0.928		106.628		-90.1893		-30.361		-0.0515662		-90.132		27.3621		23.7517		11.3225		7.85711		1.42261
0.96		106.628		-90.1893		-30.361		-0.0515662		-90.132		27.3657		23.7536		11.3169		7.85638		1.42261
0.992		106.628		-90.1893		-30.361		-0.0515662		-90.132		27.3653		23.7539		11.3171		7.85736		1.42262
1.024		106.628		-90.1893		-30.361		-0.0515662		-90.132		27.3608		23.7561		11.3238		7.85248		1.42262
1.056		106.628		-90.1893		-30.361		-0.0515662		-90.132		26.2513		23.7756		11.14		7.83113		1.42262
1.088		106.609		-90.1893		-30.3553		-0.0515662		-90.132		26.1865		23.7674		11.1536		7.87953		1.42262
1.12		106.608		-90.1893		-30.3553		-0.0515662		-90.132		26.1792		23.7648		11.1454		7.89971		1.42262
1.152		106.629		-90.1893		-30.3553		-0.0572958		-90.132		26.1741		23.7666		11.1479		7.90226		1.42263
1.184		106.629		-90.1893		-30.3553		-0.0572958		-90.132		26.1719		23.7665		11.1502		7.90311		1.42263
1.216		106.629		-90.1893		-30.3553		-0.0572958		-90.132		26.1751		23.77		11.1455		7.90026		1.42263
1.248		106.629		-90.1893		-30.3553		-0.0572958		-90.132		26.1776		23.7675		11.1444		7.90272		1.42263
1.28		106.629		-90.1893		-30.3553		-0.0572958		-90.132		26.175		23.7691		11.1507		7.89765		1.42263
1.312		106.629		-90.1893		-30.3553		-0.0572958		-90.132		26.1802		23.7692		11.144		7.89809		1.42263
1.344		106.629		-90.1893		-30.3553		-0.0572958		-90.132		26.1794		23.7701		11.1464		7.89651		1.42263
