0		nan		nan		-30.0001		-0.0114592		-0.00572958		0		3.25221e-16		0		4.30421e-16		0.6024
0.032		nan		39.4367		-30.0001		-0.0114592		-0.00572958		5.11118e-16		6.7368e-17		3.14442e-16		3.02358e-16		0.6024
0.064		nan		46.3179		-30.1319		-0		-0.0515662		49.752		41.3512		30.6903		22.1022		0.601592
0.096		nan		45.298		-30.2808		0		-0.0687549		34.977		30.3931		0.0587791		0.0634877		0.601263
0.128		nan		46.3236		-30.3267		-0		-0.0859437		33.0325		28.6315		7.16451		1.0427		0.600962
0.16		nan		46.3294		-30.3438		-0.00572958		-0.0974028		31.7922		28.099		12.3346		7.73919		0.600702
0.192		nan		46.3408		-30.3553		-0.0171887		-0.103132		31.3209		27.9913		13.2657		9.33684		0.60049
0.224		nan		46.3408		-30.361		-0.0229183		-0.114592		31.0484		27.6238		13.42		9.71925		0.600324
0.256		nan		46.3523		-30.3668		-0.0343775		-0.120321		30.2913		25.6889		13.2863		9.50205		0.6002
0.288		nan		46.358		-30.3668		-0.040107		-0.126051		28.2036		25.3528		12.9797		8.21522		0.600105
0.32		nan		46.3523		-30.3668		-0.040107		-0.126051		27.8414		25.1778		11.3815		8.16171		0.600032
0.352		nan		46.3523		-30.3668		-0.0458366		-0.13178		27.7429		25.1149		11.2852		8.12463		0.599979
0.384		nan		46.3637		-30.3725		-0.0515662		-0.13178		27.6586		25.0393		11.2787		8.10528		0.599943
0.416		nan		46.3637		-30.3725		-0.0515662		-0.13178		27.6036		24.9729		11.2682		8.09849		0.599918
0.448		nan		46.3637		-30.3725		-0.0515662		-0.13178		27.555		24.9194		11.2737		8.08729		0.599901
0.48		nan		46.3637		-30.3725		-0.0515662		-0.13178		27.5179		24.8755		11.2791		8.07986		0.59989
0.512		nan		46.3695		-30.3725		-0.0572958		-0.13178		27.4938		24.8486		11.2774		8.06937		0.599883
0.544		nan		46.3695		-30.3725		-0.0572958		-0.13178		27.4729		24.8212		11.2829		8.06622		0.599879
0.576		nan		46.3637		-30.3668		-0.0515662		-0.13178		27.4506		23.8171		11.2449		7.90909		0.599879
0.608		nan		46.3637		-30.3668		-0.0515662		-0.13178		27.4331		23.747		11.2746		7.92004		0.59988
0.64		nan		46.3637		-30.3668		-0.0515662		-0.13178		27.4157		23.7325		11.2935		7.91074		0.599881
0.672		nan		46.3637		-30.3668		-0.0515662		-0.13178		27.4188		23.7206		11.2832		7.91396		0.599883
0.704		nan		46.3637		-30.3668		-0.0515662		-0.13178		27.407		23.7182		11.2944		7.90597		0.599884
0.736		nan		46.3637		-30.3668		-0.0515662		-0.13178		27.4102		23.7146		11.284		7.90884		0.599886
0.768		nan		46.3637		-30.3668		-0.0515662		-0.13178		27.4069		23.7119		11.2864		7.90775		0.599887
0.8		nan		46.358		-30.3668		-0.0515662		-0.13178		27.4007		23.7112		11.2908		7.90636		0.599888
0.832		nan		46.358		-30.3668		-0.0515662		-0.13178		27.4036		23.7121		11.2839		7.90574		0.599889
0.864		nan		46.358		-30.3668		-0.0515662		-0.13178		27.3978		23.7111		11.2897		7.90556		0.599889
0.896		nan		46.358		-30.3668		-0.0515662		-0.13178		27.4013		23.7123		11.2832		7.90526		0.59989
0.928		nan		46.358		-30.3668		-0.0515662		-0.13178		27.4015		23.7096		11.2821		7.90927		0.59989
0.96		nan		46.3523		-30.3668		-0.0458366		-0.13178		27.3933		23.7133		11.2923		7.90205		0.599891
0.992		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2833		23.7309		11.1049		7.88275		0.599886
1.024		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2154		23.7241		11.122		7.92936		0.599882
1.056		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2105		23.7196		11.1105		7.95186		0.599879
1.088		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2033		23.7228		11.1151		7.95296		0.599877
1.12		nan		46.3637		-30.361		-0.0515662		-0.13178		26.202		23.7208		11.117		7.95518		0.599875
1.152		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2041		23.7262		11.1126		7.95075		0.599874
1.184		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2039		23.7226		11.1164		7.95207		0.599873
1.216		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2071		23.7265		11.1119		7.94824		0.599872
1.248		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2089		23.7238		11.1116		7.95066		0.599871
1.28		nan		46.3637		-30.361		-0.0515662		-0.13178		26.205		23.7252		11.1201		7.94474		0.59987
1.312		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2107		23.7258		11.1105		7.94694		0.59987
1.344		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2061		23.7261		11.1204		7.94236		0.599869
1.376		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2115		23.7264		11.1109		7.94513		0.599869
1.408		nan		46.3637		-30.361		-0.0515662		-0.13178		26.211		23.7253		11.1142		7.94426		0.599869
1.44		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2098		23.7262		11.1198		7.9408		0.599868
1.472		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2128		23.726		11.1151		7.9423		0.599868
1.504		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2094		23.7255		11.1197		7.94177		0.599868
1.536		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2103		23.7278		11.1171		7.94065		0.599868
1.568		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2135		23.7237		11.113		7.94588		0.599868
1.6		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2054		23.7286		11.1237		7.93791		0.599868
1.632		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2126		23.7239		11.1136		7.94565		0.599868
1.664		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2047		23.7289		11.1243		7.93762		0.599868
1.696		nan		46.3637		-30.361		-0.0515662		-0.13178		26.212		23.7242		11.114		7.94538		0.599868
1.728		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2085		23.728		11.1181		7.94068		0.599868
1.76		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2074		23.7252		11.1206		7.9424		0.599868
1.792		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2087		23.7275		11.1178		7.94114		0.599868
1.824		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2054		23.7272		11.1226		7.94026		0.599868
1.856		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2089		23.7271		11.1176		7.94151		0.599868
1.888		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2094		23.7264		11.1163		7.94322		0.599868
1.92		nan		46.3637		-30.361		-0.0515662		-0.13178		26.2044		23.7282		11.1242		7.93842		0.599867
1.952		nan		45.8252		-30.4069		-0.0114592		-0.13751		30.431		31.6404		20.627		11.5698		0.599818
1.984		nan		45.3324		-30.3954		-0.0114592		-0.13751		28.9641		22.096		5.70464		4.37984		0.599761
